ASIN,Product_ID,Product_Group,Sales_Rank,Estimated_Number_of_Sales,Purchase_Price,Buy_Box_Landed,Low_New_Fba_Price,Low_New_Mfn_Price,Sell_Price,Fulfillment_Subtotal,Cost_Sub_Total,Inbound_Shipping_Estimate,Package_Weight,Package_Height,Package_Length,Package_Width,Package_Quantity,Total_Offers,New_FBA_Num_Offers,New_MFN_Num_Offers,Min,Mult,UM,CA,BWOT,Class
B01N16NH9J,96069464495,Lawn and Garden,36263,30,5,10,10,10,10,5.47,5.47,0.07,0.17,1.65,13.19,4.69,1,0,0,0,3,1,EA,EF,SSF,No        
B01N16NNGK,96069485179,Home,76675,1,10,12.99,12.99,20,12.99,2.51,4.46,0.02,0.04,0.2,14.69,7.01,1,1,1,0,2,1,EA,EF,SSF,No        
B01N16NOT9,96069484721,Lawn and Garden,666234,5,10,12.99,12.99,20,12.99,2.51,4.46,0.12,0.31,0.16,14.02,6.93,1,1,1,0,2,1,EA,EF,SSF,No        
B01N16NOTR,96069485230,Lawn & Patio,76675,1,10,12.99,12.99,20,12.99,2.64,4.59,0.2,0.5,0.5,10,7,1,1,1,0,2,1,EA,EF,SSF,No        
B01N16NS6D,96069484615,Lawn and Garden,274716,5,10,15.99,20,15.99,15.99,4.92,7.32,0.4,1,0.51,14.02,7.01,1,1,0,1,2,1,EA,EF,SSF,No        
B01N16NS6T,96069465218,Lawn and Garden,1767127,5,5,11.99,10,11.99,11.99,5.47,7.27,0,1,6,6,6,1,1,0,1,3,1,EA,EF,SSF,No        
B01N16NS6W,96069607908,Home,76675,1,4,13.79,8,13.78,13.79,4.95,7.02,0.4,1,5,5,5,1,3,0,3,12,12,EA,EF,SSF,No        
B01N16NYHQ,96069552963,Lawn and Garden,319223,5,7.5,15,15,15,15,5.47,5.47,0.11,0.28,0.43,19.69,12.68,1,0,0,0,3,1,EA,EF,SSF,No        
B01N16OM66,96069484646,Lawn and Garden,438955,5,10,15.99,20,15.99,15.99,2.64,5.04,0.18,0.44,0.16,14.02,6.46,1,1,0,1,2,1,EA,EF,SSF,No        
B01N16OMON,96069441076,Lawn and Garden,1590249,5,9.5,7.12,7.12,6.99,7.12,3.38,4.45,0.12,0.3,2,12,7,1,2,1,1,3,1,EA,EF,SSF,No        
B01N16OMV2,96069485315,Lawn and Garden,1177945,5,10,20,20,20,20,5.47,5.47,0,1,6,6,6,1,0,0,0,2,1,EA,EF,SSF,No        
B01N16ON5N,96069464570,Lawn and Garden,36263,30,5,10,10,10,10,5.47,5.47,0.07,0.17,1.14,13.03,7.68,1,0,0,0,3,1,EA,EF,SSF,No        
B01N19LDLB,96069483823,Lawn and Garden,203631,5,10,12.99,12.99,20,12.99,2.51,4.46,0.02,0.04,0.31,14.8,6.61,1,1,1,0,2,1,EA,EF,SSF,No        
B01N1O9J8W,96069465287,Home,76675,1,5,10,10,13.98,13.98,5.47,7.57,0,1,6,6,6,1,3,0,3,3,1,EA,EF,SSF,No        
B01N1WAV8L,96069562825,Lawn and Garden,247019,5,15,30,30,30,30,5.47,5.47,0.12,0.3,2,12,7,1,0,0,0,2,1,EA,EF,SSF,No        
B01N27W1ZK,96069552871,Lawn and Garden,319223,5,7.5,10.18,10.18,9.99,10.18,3.38,4.91,0.12,0.3,2,12,7,1,2,1,1,3,1,EA,EF,SSF,No        
B01N27W2BZ,96069464600,Lawn and Garden,320197,5,6.5,19.5,13,19.5,19.5,3.34,6.27,0.08,0.2,0.91,12.99,7.2,1,1,0,1,3,1,EA,EF,SSF,No        
B01N27W6WA,96069464723,Lawn and Garden,36263,30,5,10.65,10.65,16.57,10.65,3.35,4.95,0.07,0.17,1.42,13.66,5.35,1,8,7,1,3,1,EA,EF,SSF,No        
B01N27WCTG,96069485001,Lawn and Garden,468400,5,10,20,20,20,20,5.47,5.47,0.08,0.2,0.31,14.02,7.24,1,0,0,0,2,1,EA,EF,SSF,No        
B01N27X6AT,96069552864,Lawn and Garden,888578,5,7.5,20.53,15,20.53,20.53,9.41,12.49,0.08,0.2,0.2,18.5,12.2,1,1,0,1,3,1,EA,EF,SSF,No        
B01N27XBJ3,96069484523,Lawn and Garden,140284,5,10,12.99,12.99,20,12.99,2.52,4.47,0.14,0.35,0.51,14.02,7.01,1,1,1,0,2,1,EA,EF,SSF,No        
B078T13LW2,96069468141,Lawn and Garden,422845,5,6.5,14.13,14.13,14.12,14.13,3.49,5.61,0.07,0.18,3.66,12.76,9.8,1,5,2,3,3,1,EA,EF,SSF,No        
B078T16JXL,96069442127,Lawn and Garden,1050148,5,13.5,35.99,27,35.99,35.99,4.95,10.35,0.4,1,5,5,5,1,1,0,1,2,1,EA,EF,SSF,No        
B078T18DS9,96069469599,Lawn and Garden,1030401,5,6.5,13,13,13,13,5.47,5.47,0.14,0.35,1.34,14.49,8.15,1,0,0,0,3,1,EA,EF,SSF,No        
B078T19ZW5,96069489344,Lawn and Garden,1219856,5,10,20,20,20,20,5.47,5.47,0.2,0.5,0.79,17.95,7.8,1,0,0,0,2,1,EA,EF,SSF,No        
B078T1B5QW,96069488491,Lawn and Garden,1064503,5,10,20.99,20.99,20.99,20.99,3.53,6.68,0.2,0.49,0.94,17.76,7.24,1,2,1,1,2,1,EA,EF,SSF,No        
B078T1B7RX,96069487876,Lawn and Garden,370283,5,10,13.99,20,13.99,13.99,3.38,5.48,0.12,0.3,2,12,7,1,1,0,1,2,1,EA,EF,SSF,No        
B078T1B7S6,96069488576,Lawn and Garden,1151174,5,10,20,20,20,20,5.47,5.47,0.2,0.5,0.67,17.91,7.64,1,0,0,0,2,1,EA,EF,SSF,No        
B078T1C72R,96069488255,Lawn and Garden,812064,5,10,11.74,11.74,20,11.74,3.52,5.28,0.19,0.48,0.91,16.38,7.4,1,1,1,0,2,1,EA,EF,SSF,No        
B078T1C9ZF,96069469568,Home,76675,1,5,14.73,10,14.72,14.73,5.47,7.68,0,1,6,6,6,1,2,0,2,3,1,EA,EF,SSF,No        
B078T1CCPW,96069442592,Lawn and Garden,235629,5,9.5,18.99,19,18.99,18.99,3.57,6.42,0.2,0.5,1,18,12,1,1,0,1,3,1,EA,EF,SSF,No        
B078T1F14X,96069443186,Lawn & Patio,76675,1,10,29.99,20,29.99,29.99,4.95,9.45,0.4,1,5,5,5,1,1,0,1,3,1,EA,EF,SSF,No        
B078T1FQ1Z,96069440420,Lawn & Patio,76675,1,6.5,25,13,25,25,4.95,8.7,0.4,1,5,5,5,1,1,0,1,3,3,EA,EF,SSF,No        
B078T1H76G,96069488408,Lawn & Patio,76675,1,10,15.99,20,15.99,15.99,2.63,5.03,0.2,0.5,6,6,6,1,1,0,1,2,1,EA,EF,SSF,No        
B078T1HFZ5,96069488736,Lawn and Garden,1119899,5,10,20,20,20,20,5.47,5.47,0.2,0.49,0.83,18.19,7.13,1,0,0,0,2,1,EA,EF,SSF,No        
B078T1HFZD,96069468707,Lawn and Garden,885030,5,5,11.99,10,11.99,11.99,3.37,5.17,0.07,0.17,1.06,12.95,10.28,1,3,0,3,3,1,EA,EF,SSF,No        
B078T1HVPC,96069488903,Lawn & Patio,76675,1,10,15.99,20,15.99,15.99,2.63,5.03,0.2,0.5,6,6,6,1,1,0,1,2,1,EA,EF,SSF,No        
B078T1JKM4,96069440413,Lawn and Garden,1483520,5,6.5,13,13,13,13,5.47,5.47,0.4,1,5,5,5,1,0,0,0,3,3,EA,EF,SSF,No        
B078T1KTS4,96069488828,Lawn and Garden,1124057,5,10,24.99,24.99,20,24.99,3.52,7.27,0.2,0.49,0.75,17.72,7.28,1,1,1,0,2,1,EA,EF,SSF,No        
B078T1MQF4,96069488217,Lawn & Patio,76675,1,10,15.99,20,15.99,15.99,2.63,5.03,0.2,0.5,6,6,6,1,1,0,1,2,1,EA,EF,SSF,No        
B078T1MRMY,96069489337,Lawn & Patio,76675,1,10,13.99,20,13.98,13.99,3.38,5.48,0.12,0.3,2,12,7,1,3,0,3,2,1,EA,EF,SSF,No        
B078T1XNLR,96069469353,Lawn & Patio,76675,1,5,13.97,10,13.97,13.97,5.47,7.57,0,1,6,6,6,1,2,0,2,3,1,EA,EF,SSF,No        
B078T1XV3K,96069442158,Kitchen,1189912,5,13.5,27,27,27,27,5.47,5.47,0.4,1,5,5,5,1,0,0,0,2,1,EA,EF,SSF,No        
B078T2116Y,96069442141,Lawn and Garden,1203411,5,13.5,32.26,32.26,27,32.26,4.95,9.79,0.4,1,5,5,5,1,1,1,0,2,1,EA,EF,SRF,No        
B078T2492C,96069488972,Lawn and Garden,1485198,5,10,20,20,20,20,5.47,5.47,0.2,0.5,6,6,6,1,0,0,0,2,1,EA,EF,SSF,No        
B078TF5TK7,96069553458,Lawn and Garden,1045438,5,7.5,16.99,16.99,16.99,16.99,3.31,5.86,0.12,0.29,1,1,1,1,2,1,1,3,1,EA,EF,SSF,No        
B078TGYDC7,96069553434,Lawn and Garden,1602447,5,7.5,20.53,15,20.53,20.53,2.5,5.58,0.12,0.29,6,6,6,1,1,0,1,3,1,EA,EF,SSF,No        
B078TH2GZX,96069553519,Lawn and Garden,667222,5,7.5,15,15,15,15,5.47,5.47,0.1,0.25,0.55,20.35,12.64,1,0,0,0,3,1,EA,EF,SSF,No        
B078TH9VFJ,96069563464,Lawn and Garden,1227517,5,15,30,30,30,30,5.47,5.47,0.44,1.1,6,6,6,1,0,0,0,2,1,EA,EF,SSF,No        
B078THNXRM,96069553441,Lawn and Garden,673978,5,7.5,15,15,15,15,5.47,5.47,0.14,0.35,0.4,17,12,1,0,0,0,3,1,EA,EF,SSF,No        
B078THTBK1,96069553410,Lawn and Garden,544465,5,7.5,15,15,15,15,5.47,5.47,0.07,0.18,0.98,13.27,6.89,1,0,0,0,3,1,EA,EF,SSF,No        
B078TJ39VW,96069223566,Kitchen,398208,5,5.5,11,11,11,11,5.47,5.47,0.44,1.11,3.58,5.31,5.16,1,0,0,0,4,4,EA,HE,SUS,No        
B078TJ6WN7,96069553489,Lawn & Patio,76675,1,7.5,20.64,15,20.64,20.64,2.5,5.6,0.12,0.29,6,6,6,1,1,0,1,3,1,EA,EF,SSF,No        
B078TJBWZ3,96069553588,Lawn and Garden,1466822,5,7.5,15,15,15,15,5.47,5.47,0.12,0.29,6,6,6,1,0,0,0,3,1,EA,EF,SSF,No        
B078TJFW5W,96069553359,Lawn & Patio,76675,1,7.5,21,15,21,21,5.47,8.62,0,1,6,6,6,1,1,0,1,3,1,EA,EF,SSF,No        
B078TJG9JK,96069553380,Lawn and Garden,1236128,5,7.5,15,15,15,15,5.47,5.47,0.12,0.29,6,6,6,1,0,0,0,3,1,EA,EF,SSF,No        
B078TJK2DY,96069553557,Lawn and Garden,1279626,5,7.5,15,15,15,15,5.47,5.47,0.12,0.29,6,6,6,1,0,0,0,3,1,EA,EF,SSF,No        
B078TJKCP3,96069468073,Lawn and Garden,191020,5,5,10,10,10,10,5.47,5.47,0.07,0.17,1.22,13.58,10.24,1,0,0,0,3,1,EA,EF,SSF,No        
B078TJLZWT,96069553564,Lawn and Garden,913014,5,7.5,15,15,22.5,22.5,3.38,6.76,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,EF,SSF,No        
B078TJWXDX,96069553540,Lawn & Patio,76675,1,7.5,16.99,15,16.99,16.99,2.5,5.05,0.12,0.29,6,6,6,1,1,0,1,3,1,EA,EF,SSF,No        
B078TJY95N,96069553502,Lawn and Garden,649840,5,7.5,15,15,15,15,5.47,5.47,0.07,0.17,0.75,13.11,6.85,1,0,0,0,3,1,EA,EF,SSF,No        
B078TKG42Y,96069553533,Lawn and Garden,614922,5,7.5,18.15,15,18.15,18.15,2.5,5.22,0.12,0.29,6,6,6,1,2,0,2,3,1,EA,EF,SSF,No        
B01N39HZWF,96069424109,Home,76675,1,9,23.99,18,23.98,23.99,4.95,8.55,0.4,1,5,5,5,1,2,0,2,2,1,EA,EF,SSF,No        
B01N39IID5,96069463979,Lawn and Garden,36263,30,5,18.75,18.75,10,18.75,9.41,12.22,0.06,0.15,0.1,19.76,13.25,1,2,2,0,3,1,EA,EF,SSF,No        
B01N39IJ9S,96069464150,Lawn and Garden,36263,30,5,10,10,10,10,5.47,5.47,0.12,0.3,2,12,7,1,0,0,0,3,1,EA,EF,SSF,No        
B01N39IJAD,96069484295,Lawn and Garden,203631,5,10,20,20,20,20,5.47,5.47,0.14,0.35,0.39,14.02,6.81,1,0,0,0,2,1,EA,EF,SSF,No        
B01N39IO1B,96069464860,Lawn and Garden,1659710,5,5,13.95,10,13.95,13.95,5.47,7.56,0,1,6,6,6,1,1,0,1,3,1,EA,EF,SSF,No        
B01N39IPCC,96069484363,Lawn and Garden,626410,5,10,31.13,20,31.13,31.13,2.65,7.32,0.16,0.4,0.51,14.29,6.5,1,1,0,1,2,1,EA,EF,SSF,No        
B01N39IYIN,96069465188,Lawn and Garden,36263,30,5,11.21,11.21,14.99,11.21,9.42,11.1,0.07,0.17,0.24,20.39,12.68,1,3,2,1,3,1,EA,EF,SSF,No        
B01N39J383,96069464266,Home,76675,1,5,12.99,12.99,17.54,12.99,2.51,4.46,0.08,0.2,0.4,13,4.8,1,2,1,1,3,1,EA,EF,SSF,No        
B01N39JCSM,96069484486,Lawn & Patio,76675,1,10,15.99,15.99,15.99,15.99,2.66,5.06,0.19,0.48,0.71,14.8,7.72,1,2,1,1,2,1,EA,EF,SSF,No        
B01N39JO3G,96069484028,Lawn and Garden,733434,5,10,20,20,20,20,5.47,5.47,0.18,0.44,0.63,13.46,6.93,1,0,0,0,2,1,EA,EF,SSF,No        
B01N39JPZA,96069464976,Lawn and Garden,36263,30,5,11.22,11.22,12,11.22,9.43,11.11,0.07,0.17,0.39,19.57,12.72,1,2,1,1,3,1,EA,EF,SSF,No        
B01N39KEX8,96069485209,Lawn & Patio,76675,1,10,15.99,20,15.99,15.99,3.38,5.78,0.12,0.3,2,12,7,1,1,0,1,2,1,EA,EF,SSF,No        
B01N39KKCQ,96069484493,Lawn and Garden,1641527,5,10,20,20,20,20,5.47,5.47,0,1,6,6,6,1,0,0,0,2,1,EA,EF,SSF,No        
B01N39MLEH,96069607878,Lawn and Garden,463045,5,8,16,16,16,16,5.47,5.47,0.4,1,5.98,17.99,5.98,1,0,0,0,4,4,EA,EF,SSF,No        
B01N39MLEK,96069465126,Lawn and Garden,36263,30,5,8.99,10,8.99,8.99,3.39,4.74,0.07,0.17,1.14,14.96,12.24,1,1,0,1,3,1,EA,EF,SSF,No        
B01N39MNKI,96069552970,Lawn and Garden,319223,5,7.5,15,15,15,15,5.47,5.47,0.12,0.3,0.31,18.74,12.91,1,0,0,0,3,1,EA,EF,SSF,No        
B01N3A37U7,96069484530,Lawn and Garden,203631,5,10,12.99,12.99,12.99,12.99,3.51,5.46,0.19,0.48,0.71,15.59,6.85,1,2,1,1,2,1,EA,EF,SSF,No        
B01N3BL8XI,96069484226,Lawn and Garden,47745,30,10,12.99,20,12.99,12.99,3.53,5.48,0.19,0.48,1.26,15.28,7.05,1,1,0,1,2,1,EA,EF,SSF,No        
B01N3CU4PB,96069464730,Lawn and Garden,396089,5,5,10,10,10,10,5.47,5.47,0.07,0.17,1.34,13.62,6.3,1,0,0,0,3,1,EA,EF,SSF,No        
B01N49VOZY,96069465706,Lawn and Garden,883799,5,5,10.99,10,10.98,10.99,5.47,7.12,0,1,6,6,6,1,3,0,3,2,1,EA,EF,SSF,No        
B01N49VQHC,96069553007,Home,76675,1,7.5,14.99,14.99,15,14.99,9.44,11.69,0.12,0.3,0.59,19.76,12.36,1,1,1,0,3,1,EA,EF,SSF,No        
B01N4ISR75,96069121152,Home,76675,1,15.5,32.52,32.52,31,32.52,6.85,11.73,1.14,2.85,5.83,11.18,11.02,1,1,1,0,2,1,EA,GG,SON,No        
B01N4ITBCH,96069629870,Lawn and Garden,56551,30,13,29.99,33.99,29.99,29.99,4.95,9.45,0.33,0.83,3.03,9.45,4.69,1,2,1,1,2,1,EA,GG,SON,No        
B01N4TK3XN,96069484714,Lawn and Garden,835828,5,10,31.35,20,31.35,31.35,2.64,7.34,0.2,0.49,0.24,14.02,7.24,1,1,0,1,2,1,EA,EF,SSF,No        
B01N4TKV4T,96069464624,Lawn and Garden,36263,30,5,12.49,10,12.49,12.49,3.38,5.25,0.12,0.3,2,12,7,1,3,0,3,3,1,EA,EF,SSF,No        
B01N4TNAJE,96069484899,Lawn and Garden,75599,30,10,15.99,20,15.99,15.99,2.51,4.91,0.12,0.3,0.2,14.02,6.69,1,1,0,1,2,1,EA,EF,SSF,No        
B01N4TPK2C,96069484257,Lawn and Garden,203631,5,10,20,20,20,20,5.47,5.47,0.19,0.48,0.94,16.02,7.83,1,0,0,0,2,1,EA,EF,SSF,No        
B01N4U77KZ,96069484462,Lawn and Garden,908854,5,10,20,20,20,20,5.47,5.47,0.19,0.47,0.87,16.26,6.93,1,0,0,0,2,1,EA,EF,SSF,No        
B01N4WORYA,96069465041,Lawn and Garden,36263,30,5,10,10,10,10,5.47,5.47,0.14,0.35,0.39,12.91,7.8,1,0,0,0,3,1,EA,EF,SSF,No        
B01N4WOS41,96069464211,Lawn and Garden,36263,30,5,12.49,10,12.49,12.49,3.35,5.22,0.07,0.17,0.83,13.19,9.69,1,1,0,1,3,1,EA,EF,SSF,No        
B01N5BBSCK,96069440246,Home,76675,1,6.5,14.99,13,14.97,14.99,5.47,7.72,0,1,5,5,5,1,5,0,5,3,3,EA,EF,SSF,No        
B01N5BBU19,96069440222,Home,76675,1,6.5,18.99,13,18.98,18.99,5.47,8.32,0,1,5,5,5,1,4,0,4,3,3,EA,EF,SSF,No        
B01N5RCA9X,96069111382,Lawn and Garden,674574,5,8,16,16,16,16,5.47,5.47,1.16,2.9,0.98,10.98,10.98,1,0,0,0,2,2,EA,GG,SON,No        
B01N5VHJXV,96069463726,Lawn and Garden,36263,30,5,10,10,10,10,5.47,5.47,0.12,0.3,2,12,7,1,0,0,0,3,1,EA,EF,SSF,No        
B01N5XYI57,96069464273,Lawn and Garden,36263,30,5,10,10,10,10,5.47,5.47,0.12,0.3,2,12,7,1,0,0,0,3,1,EA,EF,SSF,No        
B01N5XYKRJ,96069464679,Lawn and Garden,36263,30,5,9.99,9.99,12.49,9.99,3.37,4.87,0.07,0.17,1.02,12.76,10.87,1,4,2,2,3,1,EA,EF,SSF,No        
B01N6CSPEG,96069465744,Lawn and Garden,755540,5,5,8.99,10,8.99,8.99,5.47,6.82,0,1,6,6,6,1,1,0,1,2,1,EA,EF,SSF,No        
B01N6X5EXL,96069484202,Lawn and Garden,203631,5,10,12.99,12.99,20,12.99,3.38,5.33,0.12,0.3,2,12,7,1,1,1,0,2,1,EA,EF,SSF,No        
B01N6ZLZRP,96069484271,Lawn and Garden,203631,5,10,20,20,20,20,5.47,5.47,0.12,0.3,2,12,7,1,0,0,0,2,1,EA,EF,SSF,No        
B01N6ZLZRT,96069463924,Lawn and Garden,36263,30,5,10,10,10,10,5.47,5.47,0.12,0.3,2,12,7,1,0,0,0,3,1,EA,EF,SSF,No        
B01N7QHYFN,96069463696,Lawn and Garden,36263,30,6.5,13,13,13,13,5.47,5.47,0.1,0.25,0.04,19.02,12.52,1,0,0,0,3,1,EA,EF,SSF,No        
B01N7QXD4Q,96069440239,Home Garden,1828789,5,6.5,13,13,13,13,5.47,5.47,0.3,0.75,0.83,16.34,12.83,1,0,0,0,3,3,EA,EF,SSF,No        
B07DBQ4CHZ,96069510093,Lawn and Garden,1253547,5,10,20,20,20,20,5.47,5.47,0,1,6,6,6,1,0,0,0,2,1,EA,SF,SSF,No        
B07DBQ4JFR,96069490722,Lawn and Garden,1014837,5,5,12.95,12.95,10,12.95,3.36,5.3,0.07,0.18,0.94,13.27,9.45,1,1,1,0,3,1,EA,SF,SSF,No        
B07DBQ4KHT,96069510949,Lawn and Garden,1540095,5,10,23.95,23.95,20,23.95,8.66,12.25,0.22,0.54,0.59,18.07,7.2,1,1,1,0,2,1,EA,SF,SSF,No        
B07DBQ4VJK,96069489948,Lawn and Garden,1251114,5,10,26.02,26.02,25.95,26.02,3.53,7.43,0.2,0.5,0.87,17.8,7.32,6,2,1,1,2,1,EA,SF,SSF,No        
B07DBQ4XGP,96069490371,Lawn and Garden,1167465,5,5,11.99,10,11.99,11.99,9.82,11.62,0.06,0.15,0.5,21.5,13.5,1,3,0,3,3,1,EA,SF,SSF,No        
B07DBQ5D4M,96069510031,Lawn and Garden,1010671,5,10,20.99,20.99,20.98,20.99,3.52,6.67,0.2,0.49,0.98,15.28,6.73,1,2,1,1,2,1,EA,SF,SSF,No        
B07DBQ5DLZ,96069490609,Lawn and Garden,719355,5,5,10,10,10,10,5.47,5.47,0.07,0.18,0.55,12.76,10.71,1,0,0,0,3,1,EA,SF,SSF,No        
B07DBQ5F59,96069490685,Lawn and Garden,986279,5,5,15.59,10,15.59,15.59,5.47,7.81,0,1,6,6,6,1,1,0,1,3,1,EA,SF,SSF,No        
B07DBQ5NRT,96069510239,Lawn and Garden,1514200,5,10,20,20,20,20,5.47,5.47,0.18,0.45,0.5,17,8,1,0,0,0,2,1,EA,SF,SSF,No        
B07DBQ5PNX,96069490876,Home,76675,1,5,11.99,10,11.99,11.99,5.47,7.27,0,1,6,6,6,1,1,0,1,3,1,EA,SF,SSF,No        
B07DBQ6GW4,96069510741,Lawn and Garden,707338,5,10,22.98,24.95,22.98,22.98,8.67,12.12,0.2,0.5,0.71,18.31,7.2,1,4,1,3,2,1,EA,SF,SSF,No        
B07DBQ6HC1,96069490883,Lawn and Garden,1267470,5,5,15.59,10,15.59,15.59,5.47,7.81,0,1,6,6,6,1,1,0,1,3,1,EA,SF,SSF,No        
B07DBQ6J4Q,96069563631,Lawn and Garden,1067138,5,15,30,30,30,30,5.47,5.47,0.36,0.9,0.5,17,8,1,0,0,0,2,1,EA,SF,SSF,No        
B07DBQ6LG8,96069490647,Lawn & Patio,76675,1,5,14.16,10,14,14.16,5.47,7.59,0,1,6,6,6,1,2,0,2,3,1,EA,SF,SSF,No        
B07DBQ72BC,96069489993,Lawn and Garden,1557244,5,10,20.99,20,20.99,20.99,3.51,6.66,0.18,0.45,0.5,17,8,1,1,0,1,2,1,EA,SF,SSF,No        
B07DBQ75JC,96069510697,Lawn & Patio,76675,1,10,19.39,20,19.38,19.39,5.47,8.38,0,1,6,6,6,1,3,0,3,2,1,EA,SF,SSF,No        
B07DBQ7ZY6,96069510512,Lawn and Garden,825089,5,10,31.69,20,31.69,31.69,5.47,10.22,0,1,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07DBQ8BM3,96069510130,Lawn & Patio,76675,1,10,22.99,20,22.99,22.99,3.51,6.96,0.18,0.45,0.5,17,8,1,2,0,2,2,1,EA,SF,SSF,No        
B07DBQ8J4T,96069510017,Lawn and Garden,936307,5,10,27.69,20,27.69,27.69,3.51,7.66,0.18,0.45,0.5,17,8,1,1,0,1,2,1,EA,SF,SSF,No        
B07DBQ8MZP,96069489870,Lawn and Garden,1245478,5,10,20,20,20,20,5.47,5.47,0,1,6,6,6,1,0,0,0,2,1,EA,SF,SSF,No        
B07DBQ8Z4B,96069510932,Lawn and Garden,1531360,5,10,25.89,20,25.89,25.89,3.51,7.39,0.18,0.45,0.5,17,8,6,1,0,1,2,1,EA,SF,SSF,No        
B07DBQ9T2N,96069469926,Lawn and Garden,1547306,5,5,11.99,11.99,11.99,11.99,2.54,4.34,0.07,0.18,0.75,13.19,10.2,1,3,2,1,3,1,EA,SF,SSF,No        
B07DBQC4Q1,96069490579,Lawn and Garden,1521412,5,5,10,10,10,10,5.47,5.47,0,1,6,6,6,1,0,0,0,3,1,EA,SF,SSF,No        
B07DBQDL5Q,96069510994,Lawn and Garden,1532238,5,10,23.95,23.95,27.68,23.95,3.52,7.11,0.19,0.48,0.98,16.06,6.81,1,2,1,1,2,1,EA,SF,SSF,No        
B07DBQF6NY,96069490234,Lawn and Garden,1586087,5,5,11.99,10,11.98,11.99,9.82,11.62,0.06,0.15,0.5,21.5,13.5,1,2,0,2,3,1,EA,SF,SSF,No        
B07DBQFGL1,96069510116,Lawn & Patio,76675,1,10,25.95,25.95,20,25.95,8.66,12.55,0.2,0.5,0.63,18.31,7.2,1,1,1,0,2,1,EA,SF,SSF,No        
B07DBQGHXV,96069510475,Lawn & Patio,76675,1,10,17.95,22.95,17.94,17.95,3.53,6.22,0.2,0.51,0.91,17.91,7.28,1,5,1,4,2,1,EA,SF,SSF,No        
B07DBQGM3X,96069490128,Lawn and Garden,784923,5,5,11.99,12.95,11.99,11.99,3.39,5.19,0.07,0.17,1.46,13.15,9.92,1,2,1,1,3,1,EA,SF,SSF,No        
B07DBQHF22,96069510307,Lawn and Garden,1045045,5,10,25.95,25.95,25.93,25.95,8.66,12.55,0.2,0.51,0.59,18.11,7.01,1,2,1,1,2,1,EA,SF,SSF,No        
B07DBQHF23,96069490470,Lawn and Garden,1290259,5,5,10.75,11.95,10.75,10.75,3.38,4.99,0.07,0.18,1.3,13.03,10.35,1,4,1,3,3,1,EA,SF,SSF,No        
B07DBQHF4K,96069510604,Lawn and Garden,719355,5,10,22.95,22.95,20,22.95,3.52,6.96,0.21,0.52,0.71,17.91,7.2,1,1,1,0,2,1,EA,SF,SSF,No        
B07DBQHF4L,96069510161,Lawn and Garden,1008873,5,10,20.99,20.99,20.99,20.99,3.52,6.67,0.2,0.51,1.02,15.16,6.93,1,2,1,1,2,1,EA,SF,SSF,No        
B07DBQHWYQ,96069490272,Lawn & Patio,76675,1,5,14.48,10,14.48,14.48,5.47,7.64,0,1,6,6,6,1,1,0,1,3,1,EA,SF,SSF,No        
B07DBQHWYR,96069490517,Lawn and Garden,825089,5,5,20.54,10,20.54,20.54,5.47,8.55,0,1,6,6,6,1,1,0,1,3,1,EA,SF,SSF,No        
B07DBQKGMN,96069510253,Lawn and Garden,1260209,5,10,13.99,20,13.99,13.99,3.51,5.61,0.18,0.45,0.5,17,8,1,2,0,2,2,1,EA,SF,SSF,No        
B07DBQMVQH,96069510918,Lawn & Patio,76675,1,10,22.95,22.95,22.94,22.95,3.55,6.99,0.21,0.52,1.38,17.52,7.17,1,2,1,1,2,1,EA,SF,SSF,No        
B07DBQMVQJ,96069469865,Lawn & Patio,76675,1,5,11.99,12.95,11.99,11.99,3.35,5.15,0.07,0.18,0.79,12.64,10.16,1,2,1,1,3,1,EA,SF,SSF,No        
B07DBQPYQR,96069490654,Lawn and Garden,1162704,5,5,11.99,10,11.99,11.99,5.47,7.27,0,1,6,6,6,1,2,0,2,3,1,EA,SF,SSF,No        
B07DBQQ8FW,96069490142,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,5.47,7.27,0,1,6,6,6,1,1,0,1,3,1,EA,SF,SSF,No        
B07DBQWD9B,96069510659,Lawn and Garden,1345043,5,10,20.99,20.99,20.98,20.99,3.54,6.69,0.2,0.5,1.3,15.51,6.89,1,4,1,3,2,1,EA,SF,SSF,No        
B07DCLSM15,96069490814,Home,76675,1,6.5,17.8,13,17.79,17.8,2.5,5.17,0.08,0.2,6,6,6,1,3,0,3,3,1,EA,SF,SSF,No        
B06WGTMNNB,96069484509,Lawn and Garden,171690,5,10,12.99,12.99,21.99,12.99,2.51,4.46,0.14,0.35,0.2,14.02,7.01,1,2,1,1,2,1,EA,EF,SSF,No        
B06WLPPVJF,96069464815,Lawn and Garden,738381,5,5,6.7,10,6.7,6.7,5.47,6.48,0,1,6,6,6,1,1,0,1,3,1,EA,EF,SSF,No        
B06WLPY8Q8,96069484127,Lawn and Garden,1465298,5,10,15.99,20,15.99,15.99,5.47,7.87,0,1,6,6,6,1,1,0,1,2,1,EA,EF,SSF,No        
B06WP97NZ2,96069553045,Lawn and Garden,1049196,5,5.5,11,11,11,11,5.47,5.47,0.4,1,5,5,5,1,0,0,0,3,1,EA,EF,SSF,No        
